Département,Région,Ville,Gazole_prix,SP95_prix,E85_prix,GPLc_prix,E10_prix,SP98_prix,Nombre d'occurrences
Loire-Atlantique,Pays de la Loire,Mésanger,1.881,,0.995,,1.871,1.954,1
Loire-Atlantique,Pays de la Loire,Nantes,1.9566875,1.9225,1.0328333333333333,0.9333333333333332,1.904923076923077,1.9914285714285713,17
Loire-Atlantique,Pays de la Loire,Nort-sur-Erdre,1.9340000000000002,,0.998,,1.899,1.969,2
Loire-Atlantique,Pays de la Loire,Nozay,1.986,2.0295,1.009,,1.964,1.989,3
Loire-Atlantique,Pays de la Loire,Orvault,1.9375,,0.999,,1.8947500000000002,1.97425,4
Loire-Atlantique,Pays de la Loire,Paimbœuf,1.91,1.93,,,1.88,1.95,1
Loire-Atlantique,Pays de la Loire,Pannecé,1.935,1.949,,,,1.979,1
Loire-Atlantique,Pays de la Loire,Plessé,1.929,1.952,,,,1.989,1
Loire-Atlantique,Pays de la Loire,Pont-Saint-Martin,1.889,1.915,,,1.885,1.959,1
Loire-Atlantique,Pays de la Loire,Pontchâteau,1.944,,,0.993,1.808,1.9385,2
Loire-Atlantique,Pays de la Loire,Pornic,1.91325,1.903,0.9953333333333333,0.929,1.86225,1.9423333333333332,4
Loire-Atlantique,Pays de la Loire,Pornichet,1.9184999999999999,1.944,0.998,,1.879,1.959,2
Loire-Atlantique,Pays de la Loire,Port-Saint-Père,1.919,1.929,,,,1.989,1
Loire-Atlantique,Pays de la Loire,Rezé,1.9188333333333334,1.8845,0.994,0.9,1.8666,1.9548333333333334,7
Loire-Atlantique,Pays de la Loire,Saint-Brevin-les-Pins,1.9269999999999998,1.889,0.994,0.929,1.8946666666666667,1.954,3
Loire-Atlantique,Pays de la Loire,Saint-Gildas-des-Bois,1.869,1.889,,,,1.939,1
Loire-Atlantique,Pays de la Loire,Saint-Herblain,1.8961999999999999,1.829,0.9516666666666667,0.903,1.8501999999999998,1.9280000000000002,5
Loire-Atlantique,Pays de la Loire,Saint-Joachim,1.959,1.975,,,,1.999,2
Loire-Atlantique,Pays de la Loire,Saint-Julien-de-Concelles,1.909,1.919,,,,1.969,1
Loire-Atlantique,Pays de la Loire,Saint-Lyphard,1.879,,0.998,,1.858,1.948,1
Loire-Atlantique,Pays de la Loire,Saint-Mars-du-Désert,1.929,1.899,,,,1.939,1
Loire-Atlantique,Pays de la Loire,Saint-Michel-Chef-Chef,1.915,1.905,,,,1.935,1
Loire-Atlantique,Pays de la Loire,Saint-Molf,1.889,,,,1.859,,1
Loire-Atlantique,Pays de la Loire,Saint-Nazaire,1.9408,2.099,0.9835,0.9603333333333333,1.9065999999999999,1.9899999999999998,6
Loire-Atlantique,Pays de la Loire,Saint-Nicolas-de-Redon,1.87,,0.974,0.927,1.837,1.92,1
Loire-Atlantique,Pays de la Loire,Saint-Philbert-de-Grand-Lieu,1.899,,,0.939,1.869,1.959,1
Loire-Atlantique,Pays de la Loire,Saint-Père-en-Retz,1.889,1.913,,,,1.968,1
Loire-Atlantique,Pays de la Loire,Saint-Sébastien-sur-Loire,1.8839999999999997,1.919,0.998,0.929,1.869,1.979,3
Loire-Atlantique,Pays de la Loire,Saint-Étienne-de-Montluc,1.918,1.899,0.97,0.909,1.875333333333333,1.9433333333333334,3
Loire-Atlantique,Pays de la Loire,Sainte-Anne-sur-Brivet,1.898,,0.967,,1.808,1.891,1
Loire-Atlantique,Pays de la Loire,Sainte-Pazanne,1.919,,,,1.889,1.979,1
Loire-Atlantique,Pays de la Loire,Sautron,1.897,1.899,0.997,,,,1
Loire-Atlantique,Pays de la Loire,Savenay,1.879,,,0.909,1.849,1.939,1
Loire-Atlantique,Pays de la Loire,Thouaré-sur-Loire,1.902,1.894,,,1.812,1.895,1
Loire-Atlantique,Pays de la Loire,Treillières,1.9880000000000002,,1.124,0.989,1.9669999999999999,2.037,3
Loire-Atlantique,Pays de la Loire,Trignac,1.985,,1.0995,0.986,1.9196666666666669,2.014,3
Loire-Atlantique,Pays de la Loire,Vallet,1.8923333333333332,1.9189999999999998,0.999,0.939,1.858,1.969666666666667,3
Loire-Atlantique,Pays de la Loire,Vallons-de-l'Erdre,1.889,,1.019,,1.929,1.989,1
Loire-Atlantique,Pays de la Loire,Vertou,1.929,,0.994,0.9613333333333335,1.9033333333333333,1.976,3
Loire-Atlantique,Pays de la Loire,Vieillevigne,1.911,,0.998,,1.883,1.955,1
Loire-Atlantique,Pays de la Loire,Vigneux-de-Bretagne,1.9355,,,,1.925,1.98,2
Loire-Atlantique,Pays de la Loire,Villeneuve-en-Retz,1.9595,1.9645000000000001,,,,1.979,2
Loiret,Centre-Val de Loire,Artenay,1.938,,0.998,,1.872,1.939,1
Loiret,Centre-Val de Loire,Baule,1.895,,0.979,0.965,1.877,1.946,1
Loiret,Centre-Val de Loire,Bazoches-les-Gallerandes,1.942,,,,1.938,1.989,1
Loiret,Centre-Val de Loire,Beaulieu-sur-Loire,1.965,1.99,,,,,1
Loiret,Centre-Val de Loire,Beaune-la-Rolande,2.034,,1.099,1.149,2.034,2.124,2
Loiret,Centre-Val de Loire,Bonny-sur-Loire,1.944,1.9885,,,1.859,2.0084999999999997,2
Loiret,Centre-Val de Loire,Briare,1.959,1.989,0.999,,1.869,1.999,2
Loiret,Centre-Val de Loire,Châlette-sur-Loing,1.978,,1.0885,,1.96775,2.0366666666666666,4
Loiret,Centre-Val de Loire,Château-Renard,1.96,,1.147,,1.93,2.011,1
Loiret,Centre-Val de Loire,Châteauneuf-sur-Loire,1.919,,0.993,,1.851,1.949,1
Loiret,Centre-Val de Loire,Châtillon-Coligny,1.919,,1.019,,1.909,2.042,1
Loiret,Centre-Val de Loire,Châtillon-sur-Loire,1.942,1.946,,,,1.984,1
Loiret,Centre-Val de Loire,Chécy,1.908,,0.968,0.873,1.8625,1.9505,2
Loiret,Centre-Val de Loire,Cléry-Saint-André,1.956,,,,1.894,1.956,1
Loiret,Centre-Val de Loire,Coullons,1.949,,,,1.929,1.999,1
Loiret,Centre-Val de Loire,Courtenay,2.016,2.029,1.29,,2.0395,2.0993333333333335,3
Loiret,Centre-Val de Loire,Dadonville,1.949,,,,1.879,1.929,1
Loiret,Centre-Val de Loire,Darvoy,,,,,,,1
Loiret,Centre-Val de Loire,Dordives,1.9735,,,,1.937,2.0065,2
Loiret,Centre-Val de Loire,Fay-aux-Loges,1.945,1.955,,,,1.985,1
Loiret,Centre-Val de Loire,Ferrières-en-Gâtinais,1.947,1.973,,,,1.999,1
Loiret,Centre-Val de Loire,Fleury-les-Aubrais,1.9898,2.0549999999999997,1.0455,0.921,1.964,2.0064,5
Loiret,Centre-Val de Loire,Fontenay-sur-Loing,1.99,,,,1.99,1.99,1
Loiret,Centre-Val de Loire,Gidy,1.99,,1.259,1.054,1.99,1.99,2
Loiret,Centre-Val de Loire,Gien,1.92,1.969,0.994,0.921,1.8739999999999999,1.9625,4
Loiret,Centre-Val de Loire,Ingré,1.9195,1.949,0.978,0.918,1.882,1.947,2
Loiret,Centre-Val de Loire,Jargeau,1.949,,,,1.939,1.999,1
Loiret,Centre-Val de Loire,Jouy-le-Potier,1.956,,1.029,,1.894,1.956,1
Loiret,Centre-Val de Loire,La Chapelle-Saint-Mesmin,1.939,,0.998,,1.899,1.969,1
Loiret,Centre-Val de Loire,La Ferté-Saint-Aubin,1.9455,1.929,,,1.877,1.9489999999999998,2
Loiret,Centre-Val de Loire,La Selle-en-Hermoy,1.99,,,,1.99,1.99,1
Loiret,Centre-Val de Loire,Ladon,,,,,,,1
Loiret,Centre-Val de Loire,Le Malesherbois,1.93525,1.959,0.998,,1.8940000000000001,1.948,4
Loiret,Centre-Val de Loire,Lorcy,1.955,,0.998,,1.915,1.985,1
Loiret,Centre-Val de Loire,Lorris,1.929,1.889,0.998,,1.859,1.949,1
Loiret,Centre-Val de Loire,Loury,1.895,,0.978,,1.876,1.928,1
Loiret,Centre-Val de Loire,Mardié,1.9975,,,,1.9745,2.0875,2
Loiret,Centre-Val de Loire,Messas,1.9635,,,1.037,1.962,1.99,2
Loiret,Centre-Val de Loire,Meung-sur-Loire,1.99,,,,1.99,1.99,1
Loiret,Centre-Val de Loire,Neuville-aux-Bois,1.9425,,0.978,,1.9329999999999998,1.959,2
Loiret,Centre-Val de Loire,Nibelle,1.95,,,,1.95,1.99,1
Loiret,Centre-Val de Loire,Nogent-sur-Vernisson,1.979,2.029,,,1.989,2.089,1
Loiret,Centre-Val de Loire,Olivet,1.9172500000000001,1.887,0.968,1.034,1.83,1.911,4
Loiret,Centre-Val de Loire,Orléans,1.932,1.979,0.994,0.969,1.89625,1.9950000000000003,6
Loiret,Centre-Val de Loire,Ouzouer-sur-Loire,1.939,,0.998,,1.899,1.969,1
Loiret,Centre-Val de Loire,Patay,1.939,1.949,,,,1.969,1
Loiret,Centre-Val de Loire,Pithiviers,1.9220000000000002,1.897,,0.969,1.9344999999999999,1.9665,2
Loiret,Centre-Val de Loire,Pithiviers-le-Vieil,1.877,,0.998,,1.876,1.929,1
Loiret,Centre-Val de Loire,Poilly-lez-Gien,1.933,1.969,,,,1.999,1
Loiret,Centre-Val de Loire,Puiseaux,1.949,,,,1.909,1.979,1
Loiret,Centre-Val de Loire,Saint-Denis-de-l'Hôtel,1.919,1.954,,,,1.993,1
Loiret,Centre-Val de Loire,Saint-Denis-en-Val,1.927,,1.059,,1.902,1.973,1
Loiret,Centre-Val de Loire,Saint-Jean-de-Braye,1.9393333333333331,2.003,0.994,,1.96175,2.02675,4
Loiret,Centre-Val de Loire,Saint-Jean-de-la-Ruelle,1.921,,0.994,,1.879,1.984,1
Loiret,Centre-Val de Loire,Saint-Jean-le-Blanc,1.917,,,,1.887,1.967,1
Loiret,Centre-Val de Loire,Saint-Pryvé-Saint-Mesmin,1.905,1.95,,,1.88,1.985,1
Loiret,Centre-Val de Loire,Saint-Père-sur-Loire,1.9155,,0.997,,1.8965,1.984,2
Loiret,Centre-Val de Loire,Sandillon,1.919,,0.999,,1.859,1.979,1
Loiret,Centre-Val de Loire,Saran,2.0236666666666667,1.925,,,1.865,1.937,3
Loiret,Centre-Val de Loire,Solterre,1.927,,0.994,,1.9,1.989,1
Loiret,Centre-Val de Loire,Tavers,1.9335,,0.978,,1.921,1.964,2
Loiret,Centre-Val de Loire,Varennes-Changy,2.329,,,1.189,2.219,2.339,1
Loiret,Centre-Val de Loire,Vienne-en-Val,1.979,1.955,,,,1.988,1
Loiret,Centre-Val de Loire,Villemandeur,1.971,2.011,0.998,,1.915,2.0075,2
Lot,Occitanie,Aujols,1.943,,0.998,,1.887,1.931,1
Lot,Occitanie,Bagnac-sur-Célé,1.998,,,,1.962,2.089,1
Lot,Occitanie,Cahors,1.9798000000000002,2.164,0.996,0.9955,1.9507999999999999,2.0103999999999997,7
Lot,Occitanie,Cajarc,1.9625,,,,1.9695,2.017,2
Lot,Occitanie,Capdenac,1.899,,1.021,0.999,1.879,1.955,1
Lot,Occitanie,Castelnau Montratier-Sainte Alauzie,1.954,,,,1.939,1.989,1
Lot,Occitanie,Catus,1.935,,,,1.994,2.053,1
Lot,Occitanie,Cressensac-Sarrazac,2.0563333333333333,,0.994,1.159,2.0283333333333333,2.083,3
Lot,Occitanie,Cœur de Causse,2.0115,1.979,1.244,1.06,2.111,2.091,2
Lot,Occitanie,Espère,1.876,,0.998,,1.861,1.939,1
Lot,Occitanie,Figeac,1.9486666666666668,1.99,,,1.949,1.999,3
Lot,Occitanie,Gourdon,1.9574000000000003,1.919,1.195,1.029,1.9538,1.9878,7
Saône-et-Loire,Bourgogne-Franche-Comté,Gourdon,1.919,1.896,,,1.857,,7
Lot,Occitanie,Gramat,1.9446666666666665,1.942,0.997,,1.903,1.987,3
Lot,Occitanie,Lacapelle-Marival,1.9945,1.99,1.119,,1.99,1.9945,2
Lot,Occitanie,Lalbenque,1.9695,1.99,,,1.969,2.039,2
Lot,Occitanie,Lamagdelaine,1.99,,,,1.99,1.99,1
Lot,Occitanie,Le Vignon-en-Quercy,1.952,,,,1.947,1.998,1
Lot,Occitanie,Luzech,1.953,2.042,,,1.987,,1
Lot,Occitanie,Martel,1.939,,,,1.859,1.949,1
Lot,Occitanie,Montcuq-en-Quercy-Blanc,1.938,2.049,,,,2.069,1
Lot,Occitanie,Parnac,1.918,,,,1.981,2.04,1
Lot,Occitanie,Payrac,1.99,,,,1.99,1.99,1
Lot,Occitanie,Pradines,1.898,,0.997,0.957,1.861,1.939,1
Lot,Occitanie,Prayssac,1.9489999999999998,,1.0756666666666665,1.065,1.9043333333333334,1.9666666666666668,3
Lot,Occitanie,Prudhomat,1.904,,0.993,,1.849,1.916,1
Lot,Occitanie,Puy-l'Évêque,1.928,,,,1.892,1.955,1
Lot,Occitanie,Saint-Céré,1.99,,1.184,,1.99,1.99,1
Lot,Occitanie,Saint-Laurent-les-Tours,1.891,1.894,,,1.842,1.926,1
Lot,Occitanie,Salviac,1.9425,,1.15,,1.9449999999999998,2.0095,2
Lot,Occitanie,Souillac,1.9513333333333334,,1.0026666666666666,,1.9293333333333333,1.9705,3
Lot,Occitanie,Tour-de-Faure,1.947,,,,1.971,2.016,1
Lot,Occitanie,Vayrac,1.756,,,,1.895,1.945,1
Lot-et-Garonne,Nouvelle-Aquitaine,Agen,1.9100000000000001,1.9340000000000002,0.998,1.005,1.8755000000000002,,2
Lot-et-Garonne,Nouvelle-Aquitaine,Aiguillon,1.959,1.941,0.998,,1.895,1.998,1
Lot-et-Garonne,Nouvelle-Aquitaine,Astaffort,1.889,,,,1.869,1.93,1
Lot-et-Garonne,Nouvelle-Aquitaine,Beauville,1.99,,1.18,,1.98,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Bias,1.9335,1.959,0.994,0.88,1.8915,1.9785,2
Lot-et-Garonne,Nouvelle-Aquitaine,Bon-Encontre,1.899,1.919,,,1.898,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Bourran,1.989,1.989,,,1.989,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Boé,1.9443333333333335,2.059,1.0415,1.029,1.891,1.9755,3
Lot-et-Garonne,Nouvelle-Aquitaine,Brax,1.944,1.965,,,1.915,1.985,1
Lot-et-Garonne,Nouvelle-Aquitaine,Cancon,1.99,1.99,,,,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Casseneuil,1.99,1.99,,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Castelculier,1.877,,0.944,,1.852,1.953,1
Lot-et-Garonne,Nouvelle-Aquitaine,Casteljaloux,1.916,1.892,0.978,,1.846,1.892,2
Lot-et-Garonne,Nouvelle-Aquitaine,Castelmoron-sur-Lot,1.915,,1.013,,1.889,1.989,1
Lot-et-Garonne,Nouvelle-Aquitaine,Castillonnès,1.931,,0.998,,1.941,1.984,1
Lot-et-Garonne,Nouvelle-Aquitaine,Clairac,1.949,1.969,,,1.889,1.979,2
Lot-et-Garonne,Nouvelle-Aquitaine,Colayrac-Saint-Cirq,1.945,1.919,,,1.898,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Damazan,1.99,,,,1.99,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Duras,1.9745,1.979,,,1.99,1.999,2
Lot-et-Garonne,Nouvelle-Aquitaine,Estillac,1.94,1.94,,,,1.96,1
Lot-et-Garonne,Nouvelle-Aquitaine,Fals,1.98,2.0,,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Foulayronnes,1.9495,1.99,0.998,,1.899,1.959,2
Lot-et-Garonne,Nouvelle-Aquitaine,Fumel,,,,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Houeillès,1.97,1.99,1.18,,1.98,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Laplume,1.949,,,,1.929,1.989,1
Lot-et-Garonne,Nouvelle-Aquitaine,Laroque-Timbaut,1.953,1.949,1.981,,,1.984,1
Lot-et-Garonne,Nouvelle-Aquitaine,Lauzun,1.97,1.99,1.18,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Lavardac,1.929,1.949,1.089,,,1.969,1
Lot-et-Garonne,Nouvelle-Aquitaine,Layrac,1.9344999999999999,1.9595,,,,1.98,2
Lot-et-Garonne,Nouvelle-Aquitaine,Le Mas-d'Agenais,1.99,,1.154,1.054,1.99,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Le Passage,1.9623333333333335,,0.996,,1.907,1.9989999999999999,3
Lot-et-Garonne,Nouvelle-Aquitaine,Le Temple-sur-Lot,1.99,1.99,,,,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Marmande,1.9216666666666666,1.8823333333333334,0.986,1.043,1.8872,1.9518,6
Lot-et-Garonne,Nouvelle-Aquitaine,Miramont-de-Guyenne,1.9435,1.9575,,,,1.955,2
Lot-et-Garonne,Nouvelle-Aquitaine,Monbahus,1.97,1.99,,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Monflanquin,1.969,,,,1.979,2.039,1
Lot-et-Garonne,Nouvelle-Aquitaine,Montayral,1.871,1.8895,,,1.854,1.925,2
Lot-et-Garonne,Nouvelle-Aquitaine,Montgaillard-en-Albret,1.99,1.99,0.994,,,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Nérac,1.9635,1.99,,,1.903,1.966,2
Lot-et-Garonne,Nouvelle-Aquitaine,Pont-du-Casse,1.9645000000000001,1.9645000000000001,0.994,,1.919,1.979,2
Lot-et-Garonne,Nouvelle-Aquitaine,Port-Sainte-Marie,1.944,1.949,0.999,,1.919,1.998,1
Lot-et-Garonne,Nouvelle-Aquitaine,Prayssas,1.99,1.99,,,,2.05,1
Lot-et-Garonne,Nouvelle-Aquitaine,Pujols,1.936,,0.999,,1.884,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Roquefort,1.943,,,,1.913,1.978,1
Lot-et-Garonne,Nouvelle-Aquitaine,Saint-Pardoux-Isaac,1.908,1.925,0.998,,1.885,,1
Lot-et-Garonne,Nouvelle-Aquitaine,Saint-Sylvestre-sur-Lot,1.959,1.969,,,,1.989,1
Lot-et-Garonne,Nouvelle-Aquitaine,Saint-Vite,1.938,1.889,0.998,,1.844,1.915,1
Lot-et-Garonne,Nouvelle-Aquitaine,Sainte-Bazeille,1.929,,0.999,,1.849,1.939,1
Lot-et-Garonne,Nouvelle-Aquitaine,Sainte-Colombe-en-Bruilhois,1.99,,1.249,1.054,1.99,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Sainte-Livrade-sur-Lot,1.919,,,,1.909,1.979,1
Lot-et-Garonne,Nouvelle-Aquitaine,Samazan,1.99,,0.994,,1.963,1.99,1
Lot-et-Garonne,Nouvelle-Aquitaine,Sauveterre-la-Lémance,1.97,,1.18,,1.98,2.05,1
Lot-et-Garonne,Nouvelle-Aquitaine,Tonneins,1.9133333333333333,1.8984999999999999,0.994,0.98,1.865,1.9506666666666668,3
Lot-et-Garonne,Nouvelle-Aquitaine,Villeneuve-sur-Lot,1.96325,1.96775,0.998,,1.85,1.9896666666666667,4
Lot-et-Garonne,Nouvelle-Aquitaine,Villeréal,1.9445000000000001,1.9645000000000001,0.998,,1.929,,2
Lot-et-Garonne,Nouvelle-Aquitaine,Virazeil,1.969,1.97,,,,,1
Lozère,Occitanie,Albaret-Sainte-Marie,2.149,,,,2.079,2.199,1
Lozère,Occitanie,Banassac-Canilhac,2.04,2.13,,,,2.15,1
Lozère,Occitanie,Bel-Air-Val-d'Ance,1.929,1.989,,,,1.99,1
Lozère,Occitanie,Bourgs sur Colagne,1.945,,,,,,1
Lozère,Occitanie,Chanac,1.95,2.01,1.14,,,,1
Lozère,Occitanie,Châteauneuf-de-Randon,1.99,,,,1.99,1.99,1
Lozère,Occitanie,Florac Trois Rivières,1.9556666666666667,2.098,0.998,,1.9215,2.061,3
Lozère,Occitanie,Fournels,1.959,1.989,,,1.969,,1
Lozère,Occitanie,Grandrieu,1.929,1.989,1.099,,,,2
Lozère,Occitanie,La Canourgue,1.919,1.999,,,,2.039,1
Lozère,Occitanie,Langogne,1.9383333333333332,1.999,,,1.911,2.0003333333333333,3
Lozère,Occitanie,Le Malzieu-Ville,1.969,,,,1.998,2.059,1
Lozère,Occitanie,Les Monts-Verts,2.379,,,,2.359,2.479,1
Lozère,Occitanie,Marvejols,1.9310000000000003,1.99,1.0695000000000001,0.98,1.9365,2.039,5
Lozère,Occitanie,Mende,1.9475,2.039,1.0382500000000001,,1.9163333333333334,1.96,4
Lozère,Occitanie,Meyrueis,1.98,,,,2.07,2.112,1
Lozère,Occitanie,Mont Lozère et Goulet,1.969,,,,2.049,2.109,1
Lozère,Occitanie,Monts-de-Randon,1.99,2.09,,,,2.13,1
Lozère,Occitanie,Peyre en Aubrac,1.925,,1.099,,1.949,,1
Lozère,Occitanie,Saint-Alban-sur-Limagnole,1.959,,,,1.969,1.999,1
Lozère,Occitanie,Saint-Chély-d'Apcher,1.972,2.002,0.9984999999999999,,1.88,2.0433333333333334,4
Lozère,Occitanie,Villefort,1.975,2.085,,,,,1
Maine-et-Loire,Pays de la Loire,Allonnes,1.955,1.969,,,,1.989,3
Sarthe,Pays de la Loire,Allonnes,1.894,1.879,0.969,0.857,1.862,1.952,3
Maine-et-Loire,Pays de la Loire,Angers,1.922583333333333,1.831,0.996625,0.9926666666666666,1.8823333333333334,1.9498888888888888,12
Maine-et-Loire,Pays de la Loire,Avrillé,1.9085,,0.985,0.985,1.889,1.949,2
Maine-et-Loire,Pays de la Loire,Baugé-en-Anjou,1.9135,1.949,1.019,,1.8940000000000001,1.9895,2
Maine-et-Loire,Pays de la Loire,Beaucouzé,1.9175,,0.9944999999999999,0.989,1.8664999999999998,1.959,2
Maine-et-Loire,Pays de la Loire,Beaufort-en-Anjou,1.919,,,,1.859,1.969,1
Maine-et-Loire,Pays de la Loire,Beaupréau-en-Mauges,1.924,1.93,0.999,0.999,1.8886666666666667,1.9740000000000002,4
Maine-et-Loire,Pays de la Loire,Bellevigne-en-Layon,1.889,1.929,,,,1.969,1
Maine-et-Loire,Pays de la Loire,Brissac Loire Aubance,1.885,,,,1.83,1.934,1
Maine-et-Loire,Pays de la Loire,Bécon-les-Granits,1.889,,,,1.879,1.959,1
Maine-et-Loire,Pays de la Loire,Bégrolles-en-Mauges,1.949,1.989,,,,,1
Maine-et-Loire,Pays de la Loire,Candé,1.889,1.939,,,,1.989,1
Maine-et-Loire,Pays de la Loire,Chalonnes-sur-Loire,1.874,,0.998,,1.8639999999999999,1.9540000000000002,2
Maine-et-Loire,Pays de la Loire,Chemillé-en-Anjou,1.887,,0.978,0.999,1.856,1.942,2
Maine-et-Loire,Pays de la Loire,Cholet,1.9352222222222224,1.9476666666666667,0.9994999999999999,0.952,1.8854285714285715,1.9538333333333335,9
Maine-et-Loire,Pays de la Loire,Corzé,1.929,1.939,1.019,,,1.979,1
Maine-et-Loire,Pays de la Loire,Distré,1.899,1.899,0.999,,1.899,1.989,1
Maine-et-Loire,Pays de la Loire,Doué-en-Anjou,1.9493333333333334,,0.998,0.949,1.9270000000000003,1.9793333333333336,3
Maine-et-Loire,Pays de la Loire,Durtal,1.934,,1.039,1.079,1.949,1.999,1
Maine-et-Loire,Pays de la Loire,Gennes-Val-de-Loire,1.939,,,,1.879,1.989,1
Maine-et-Loire,Pays de la Loire,Grez-Neuville,1.899,1.969,,,1.919,2.0,1
Maine-et-Loire,Pays de la Loire,Ingrandes-Le Fresne sur Loire,1.837,,0.998,,1.824,1.898,2
Maine-et-Loire,Pays de la Loire,La Séguinière,1.99,,,,1.97,1.99,1
Maine-et-Loire,Pays de la Loire,La Tessoualle,1.919,1.949,,,,1.979,1
Maine-et-Loire,Pays de la Loire,Le Lion-d'Angers,1.95,,,,,,1
Maine-et-Loire,Pays de la Loire,Le May-sur-Èvre,1.899,,0.998,,1.862,1.959,1
Maine-et-Loire,Pays de la Loire,Les Hauts-d'Anjou,1.9295,1.9489999999999998,,,1.895,1.999,2
Maine-et-Loire,Pays de la Loire,Les Ponts-de-Cé,,,,,,,1
Maine-et-Loire,Pays de la Loire,Loire-Authion,1.9140000000000001,1.999,1.049,,1.889,1.9940000000000002,2
Maine-et-Loire,Pays de la Loire,Longué-Jumelles,2.1343333333333336,,1.029,1.029,2.122666666666667,2.239333333333333,3
Maine-et-Loire,Pays de la Loire,Lys-Haut-Layon,1.909,1.939,0.999,,1.899,1.969,1
Maine-et-Loire,Pays de la Loire,Mauges-sur-Loire,1.9316666666666666,1.969,,,1.9445000000000001,1.986,3
Maine-et-Loire,Pays de la Loire,Maulévrier,1.879,1.919,,,1.879,1.939,1
Maine-et-Loire,Pays de la Loire,Mazé-Milon,1.9545,1.99,,,1.859,1.969,2
Maine-et-Loire,Pays de la Loire,Montreuil-Bellay,1.919,,,,1.899,1.999,1
Maine-et-Loire,Pays de la Loire,Montrevault-sur-Èvre,1.9340000000000002,1.949,0.998,,1.899,1.979,2
Maine-et-Loire,Pays de la Loire,Mûrs-Erigné,1.9375,1.98,0.999,,1.879,1.9775,2
Maine-et-Loire,Pays de la Loire,Noyant-Villages,1.899,,,,1.889,1.969,1
Maine-et-Loire,Pays de la Loire,Ombrée d'Anjou,1.9593333333333334,1.979,1.019,,1.9395,1.989,3
Maine-et-Loire,Pays de la Loire,Orée d'Anjou,2.0060000000000002,2.0095,,,,2.0245,2
Maine-et-Loire,Pays de la Loire,Rives-du-Loir-en-Anjou,1.899,1.959,,,,1.979,1
Maine-et-Loire,Pays de la Loire,Saint-Barthélemy-d'Anjou,1.919,,,,1.889,1.989,1
Maine-et-Loire,Pays de la Loire,Saint-Georges-sur-Loire,1.909,,1.049,0.989,1.879,1.959,1
Maine-et-Loire,Pays de la Loire,Saint-Léger-de-Linières,1.87,1.884,,,,1.932,1
Maine-et-Loire,Pays de la Loire,Saumur,1.8956666666666668,1.906,0.998,1.029,1.8596666666666668,1.9553333333333331,3
Maine-et-Loire,Pays de la Loire,Segré-en-Anjou Bleu,1.8935,1.929,,0.989,1.858,1.947,2
Maine-et-Loire,Pays de la Loire,Sèvremoine,1.9347999999999999,1.954,0.9995,,1.91125,1.9695,5
Maine-et-Loire,Pays de la Loire,Terranjou,1.98,2.009,,,,2.029,1
Maine-et-Loire,Pays de la Loire,Tiercé,1.909,,1.019,,1.891,1.97,1
Maine-et-Loire,Pays de la Loire,Trélazé,1.9260000000000002,,0.998,,1.884,1.9740000000000002,2
Maine-et-Loire,Pays de la Loire,Trémentines,2.189,,,,2.169,2.289,1
Maine-et-Loire,Pays de la Loire,Val d'Erdre-Auxence,1.899,,,,1.899,1.93,1
Maine-et-Loire,Pays de la Loire,Vernoil-le-Fourrier,1.879,,,,1.859,1.959,1
Maine-et-Loire,Pays de la Loire,Verrières-en-Anjou,2.078,,1.014,1.2445,2.0625,2.1585,4
Manche,Normandie,Agneaux,1.925,,0.977,,1.895,1.9900000000000002,2
Manche,Normandie,Agon-Coutainville,1.946,,,,1.939,1.999,1
Manche,Normandie,Avranches,1.9412500000000001,2.05,0.9895,0.888,1.8483333333333334,1.9089999999999998,4
Manche,Normandie,Barfleur,1.993,2.016,,,1.983,,1
Manche,Normandie,Barneville-Carteret,1.921,,1.069,,1.899,1.959,1
Manche,Normandie,Blainville-sur-Mer,1.975,,,,,,1
Manche,Normandie,Bricquebec-en-Cotentin,1.9496666666666667,1.939,1.069,,1.9160000000000001,1.9696666666666667,3
Manche,Normandie,Brécey,1.929,,1.019,,1.9123333333333334,1.984,3
Manche,Normandie,Bréhal,1.919,1.939,1.018,,1.869,1.969,2
Manche,Normandie,Carentan-les-Marais,1.9075,1.9343333333333332,0.996,0.88,1.891,1.9822,6
Manche,Normandie,Cherbourg-en-Cotentin,1.9268333333333334,1.9243333333333332,0.9851666666666666,0.867,1.8967272727272728,1.9640000000000002,13
